PID,MS Zoning,Lot Frontage,Lot Area,Overall Qual,Full Bath,Foundation,Year Built,Yr Sold,Neighborhood,Kitchen AbvGr,Bedroom AbvGr,SalePrice
909251040,RL,16.0,634.0,6,2,BrkTil,1921,2007,Crawfor,1,2,146.5
909252010,RL,18.0,669.0,5,1,BrkTil,1937,2007,SWISU,1,3,175.0
909252150,RL,19.0,372.0,7,1,BrkTil,1930,2007,Crawfor,1,2,148.5
909252170,,16.0,624.0,6,1,BrkTil,1921,2007,Crawfor,1,3,141.5
909254090,RL,17.0,710.0,7,1,BrkTil,1918,2007,Crawfor,1,3,189.95
909254100,RL,16.0,665.0,6,1,BrkTil,1926,2007,Crawfor,1,3,135.0
909254130,RL,16.0,662.0,7,2,CBlock,1941,2007,Crawfor,1,4,164.0
909254140,RL,12.0,398.0,5,1,PConc,1913,2007,Crawfor,1,2,90.35
909254150,RL,16.0,498.0,5,2,PConc,1910,2007,Crawfor,1,3,139.0
909256120,RL,15.0,586.0,5,1,PConc,1938,2007,Crawfor,1,2,119.75
909275020,RH,25.0,663.0,6,2,CBlock,1946,2007,Crawfor,2,4,145.0
909275030,RH,25.0,583.0,5,2,CBlock,1949,2007,Crawfor,2,4,145.0
909275110,RL,18.0,672.0,7,2,BrkTil,1927,2007,Crawfor,1,4,238.0
909275160,RL,38.0,1218.0,5,1,CBlock,1951,2007,Crawfor,1,2,153.5
909275310,,26.0,2083.0,6,2,BrkTil,1918,2007,Crawfor,1,4,239.0
909276160,RL,24.0,1130.0,8,2,PConc,1934,2007,Crawfor,1,4,359.1
909276210,RL,34.0,726.0,4,2,BrkTil,1930,2007,Crawfor,1,4,188.0
909279080,,,1047.0,6,1,CBlock,1932,2007,Crawfor,1,3,220.0
909281020,RL,24.0,578.0,5,2,CBlock,1941,2007,Crawfor,1,3,140.0
909281130,RL,21.0,982.0,8,2,CBlock,1932,2007,Crawfor,1,3,315.0
909282020,RL,19.0,674.0,6,2,CBlock,1945,2007,Crawfor,1,3,259.5
909425140,RL,34.0,1342.0,6,2,PConc,1957,2007,Crawfor,1,3,257.5
909425270,RL,23.0,1219.0,7,1,CBlock,1940,2007,Crawfor,1,3,219.5
909428120,,,1951.0,6,2,CBlock,1953,2007,Crawfor,1,3,217.0
909428180,RL,,2368.0,6,1,CBlock,1960,2007,Crawfor,1,3,201.0
909428340,RL,,2005.0,6,2,PConc,1968,2007,Crawfor,1,3,215.0
909451130,RM,7.0,166.0,6,1,CBlock,1980,2007,Blueste,1,2,123.9
909452102,,,1660.0,4,2,PConc,1995,2007,Crawfor,1,4,170.0
909455060,RM,11.0,363.0,8,1,CBlock,1988,2007,Blueste,1,1,200.0
909475050,RL,,1922.0,7,2,CBlock,1971,2007,Crawfor,1,3,198.0
909475070,RL,,3035.0,6,3,PConc,1957,2007,Crawfor,2,4,200.624
909475230,RL,21.0,1676.0,8,2,CBlock,1986,2007,Crawfor,1,2,315.0
910200040,,26.0,790.0,5,2,CBlock,1919,2007,IDOTRR,1,3,115.0
910200110,RM,15.0,650.0,6,1,BrkTil,1940,2007,IDOTRR,1,3,141.0
910201020,RM,15.0,465.0,5,1,CBlock,1941,2007,IDOTRR,1,2,87.0
910201050,RM,15.0,677.0,5,2,BrkTil,1925,2007,IDOTRR,1,3,129.85
910201110,RM,15.0,563.0,4,1,PConc,1939,2007,IDOTRR,1,3,100.0
910201180,RM,15.0,842.0,5,2,BrkTil,1923,2007,IDOTRR,1,3,150.909
910202030,RM,14.0,341.0,5,1,BrkTil,1922,2007,IDOTRR,1,2,75.2
910203290,RM,18.0,768.0,6,1,BrkTil,1920,2007,IDOTRR,1,2,118.4
910204090,RM,18.0,833.0,5,1,BrkTil,1920,2007,IDOTRR,1,2,67.0
910205130,RM,23.0,1274.0,5,1,CBlock,1950,2007,IDOTRR,1,4,152.0
910206010,RM,20.0,1028.0,2,1,BrkTil,1939,2007,IDOTRR,1,1,68.104
911103060,C,23.0,766.0,5,2,CBlock,1895,2007,IDOTRR,2,4,119.6
911128010,C,20.0,610.0,4,1,CBlock,1957,2007,IDOTRR,1,3,140.0
911128020,,18.0,563.0,5,1,BrkTil,1930,2007,IDOTRR,1,2,124.9
911370450,RM,18.0,517.0,8,2,PConc,2006,2007,Crawfor,1,2,375.0
911370460,RM,13.0,441.0,8,2,PConc,2006,2007,Crawfor,1,2,235.0
914452090,RL,,1129.0,6,2,CBlock,1979,2007,Mitchel,1,2,183.5
914452120,RL,,700.0,6,1,CBlock,1978,2007,Mitchel,1,2,156.0
914452190,RL,22.0,853.0,6,1,PConc,1983,2007,Mitchel,1,3,134.0
914460020,RL,24.0,929.0,5,2,PConc,2002,2007,Mitchel,1,3,215.0
914460110,RL,13.0,1195.0,7,1,PConc,2002,2007,Mitchel,1,1,245.0
914476330,RL,,922.0,7,2,PConc,1991,2007,Mitchel,1,3,210.0
914478020,RL,,813.0,7,1,CBlock,1975,2007,Mitchel,0,3,148.0
914478100,RL,25.0,781.0,6,1,CBlock,1974,2007,Mitchel,1,2,143.0
916226090,RL,14.0,377.0,7,2,BrkTil,1987,2007,Timber,1,2,244.0
916253320,,,907.0,7,1,PConc,1998,2007,GrnHill,1,1,330.0
916326040,RL,35.0,1571.0,5,1,CBlock,1959,2007,Timber,1,2,170.0
916326090,RL,45.0,1854.0,6,2,CBlock,1958,2007,Timber,1,4,257.0
916384050,RL,20.0,777.0,7,2,PConc,2006,2007,Timber,1,3,231.713
916384070,RL,21.0,771.0,8,2,PConc,2006,2007,Timber,1,2,267.3
916384080,RL,20.0,840.0,8,2,PConc,2006,2007,Timber,1,2,265.9
916384150,RL,27.0,1021.0,8,2,PConc,2007,2007,Timber,1,3,239.0
916386170,RL,20.0,990.0,8,2,PConc,2006,2007,Timber,1,3,248.9
916403040,RL,13.0,960.0,7,2,CBlock,1985,2007,Timber,1,3,174.0
916403290,RL,13.0,1278.0,7,2,CBlock,1990,2007,Timber,1,3,187.5
916455010,RL,,864.0,6,2,PConc,1996,2007,Timber,1,3,204.0
916455050,RL,,624.0,8,2,PConc,2001,2007,Timber,1,2,180.5
916455110,RL,22.0,891.0,7,2,PConc,2003,2007,Timber,1,3,187.5
916455150,RL,24.0,1050.0,8,2,PConc,2002,2007,Timber,1,2,282.0
916460020,RL,,723.0,6,2,PConc,1996,2007,Timber,1,3,178.0
916475020,RL,26.0,1350.0,8,2,PConc,2002,2007,Timber,1,3,270.0
916477060,RL,,1096.0,7,3,PConc,2003,2007,Timber,1,5,279.9
917425190,RL,15.0,3264.0,5,1,CBlock,1963,2007,Timber,1,3,186.7
921126010,RL,28.0,1422.0,8,2,PConc,2006,2007,Timber,1,3,283.463
921128030,RL,26.0,1174.0,10,2,PConc,2006,2007,Timber,1,3,392.0
921205070,RL,27.0,1177.0,8,2,PConc,2005,2007,Timber,1,4,281.213
923202134,RL,21.0,781.0,5,1,PConc,2007,2007,Mitchel,1,3,147.0
923202220,RL,61.0,4041.0,3,1,CBlock,1953,2007,Mitchel,1,2,130.0
923203010,RM,19.0,623.0,6,0,PConc,1996,2007,Mitchel,1,0,140.0
923204050,RL,29.0,2349.0,4,1,PConc,1963,2007,Mitchel,1,3,132.25
923204140,RL,30.0,2323.0,5,2,CBlock,1967,2007,Mitchel,2,4,143.0
923205025,RL,,3016.0,4,1,CBlock,1961,2007,Mitchel,1,3,168.0
923225040,RM,13.0,392.0,5,1,PConc,1976,2007,MeadowV,1,3,129.9
923225050,RM,13.0,392.0,5,1,PConc,1976,2007,MeadowV,1,3,134.0
923226300,RM,6.0,140.0,4,1,CBlock,1972,2007,MeadowV,1,3,85.5
923228200,RM,,142.0,4,1,CBlock,1970,2007,MeadowV,1,2,106.5
923228220,RM,6.0,139.0,4,1,CBlock,1970,2007,MeadowV,1,3,93.9
923228250,RM,6.0,186.0,4,1,CBlock,1970,2007,MeadowV,1,3,75.0
923228290,RM,6.0,180.0,4,1,CBlock,1970,2007,MeadowV,1,1,84.5
923228390,RM,6.0,176.0,4,1,CBlock,1976,2007,MeadowV,1,3,75.19
923229010,RL,,1053.0,6,1,PConc,1976,2007,Mitchel,1,3,146.8
923229040,RL,22.0,848.0,5,1,PConc,1977,2007,Mitchel,1,1,153.5
923229100,,,1482.0,6,2,PConc,1977,2007,Mitchel,1,3,188.0
923229140,RL,19.0,3157.0,5,1,PConc,1977,2007,Mitchel,1,3,196.0
923230010,RL,21.0,770.0,5,1,PConc,1977,2007,Mitchel,1,3,157.0
923230120,RL,15.0,625.0,5,1,CBlock,1971,2007,Mitchel,1,2,138.0
923230180,RL,16.0,673.0,5,1,CBlock,1970,2007,Mitchel,1,2,129.5
923251160,RL,38.0,2573.0,4,1,CBlock,1961,2007,Mitchel,1,3,80.0
923252080,RL,21.0,706.0,4,1,CBlock,1982,2007,Mitchel,1,2,129.5
923275010,RL,,1022.0,5,1,PConc,1976,2007,Mitchel,1,3,135.0
923275200,,23.0,772.0,5,1,CBlock,1982,2007,Mitchel,1,2,124.5
923276180,RL,20.0,1080.0,5,1,CBlock,1983,2007,Mitchel,1,2,139.0
923400150,RL,19.0,995.0,5,1,PConc,1991,2007,Mitchel,1,3,93.5
923425030,RL,19.0,971.0,5,1,CBlock,1984,2007,Mitchel,1,3,124.5
526302030,RL,,1024.0,6,2,CBlock,1954,2006,NAmes,1,2,149.9
526302040,,26.0,979.0,6,1,CBlock,1956,2006,NAmes,1,2,157.5
526302120,,,1093.0,5,1,CBlock,1957,2006,NAmes,1,3,169.0
526303060,RL,,3659.0,6,1,CBlock,1957,2006,NAmes,1,1,252.0
526354020,RL,27.0,1089.0,7,2,CBlock,1969,2006,NAmes,1,3,192.1
527105060,RL,18.0,765.0,6,2,PConc,1997,2006,Gilbert,1,3,183.5
527106010,RL,,1208.0,7,2,PConc,1997,2006,Gilbert,1,4,222.0
527107020,RL,,1212.0,6,2,PConc,1995,2006,Gilbert,1,3,170.0
527107030,RL,,1211.0,6,2,PConc,1995,2006,Gilbert,1,3,187.5
527107120,RL,16.0,909.0,6,2,PConc,1996,2006,Gilbert,1,3,202.0
527107240,RL,21.0,1041.0,6,2,PConc,1997,2006,Gilbert,1,3,185.0
527108010,RL,41.0,1800.0,7,2,PConc,2005,2006,Gilbert,1,4,320.0
527108020,RL,15.0,1380.0,7,2,PConc,2006,2006,Gilbert,1,3,240.0
527108030,RL,15.0,1220.0,8,2,PConc,2005,2006,Gilbert,1,4,250.0
527108040,RL,22.0,972.0,8,2,PConc,2005,2006,Gilbert,1,3,239.9
527108060,RL,13.0,1278.0,7,2,PConc,2005,2006,Gilbert,1,3,309.0
527108090,RL,51.0,2161.0,7,2,PConc,2006,2006,Gilbert,1,3,274.725
527146135,RL,21.0,1218.0,8,2,PConc,1994,2006,StoneBr,1,4,270.0
527158020,,,750.0,6,2,PConc,1993,2006,Gilbert,1,3,183.5
527163020,RL,,714.0,6,2,PConc,1993,2006,Gilbert,1,3,165.6
527166030,RL,19.0,844.0,7,2,PConc,1998,2006,Gilbert,1,3,176.5
527182020,RL,9.0,344.0,8,2,CBlock,1987,2006,StoneBr,1,2,130.0
527190050,RL,13.0,493.0,7,2,PConc,1987,2006,StoneBr,1,2,239.0
527190220,RL,,610.0,8,2,PConc,1985,2006,StoneBr,1,2,275.0
527210030,,18.0,1489.0,9,3,PConc,2005,2006,StoneBr,1,3,457.347
527210040,RL,18.0,1678.0,10,3,PConc,2006,2006,StoneBr,1,5,545.224
527210050,RL,19.0,1142.0,9,2,PConc,2006,2006,StoneBr,1,4,356.383
527212030,RL,26.0,1492.0,9,3,PConc,2005,2006,StoneBr,1,4,556.581
527212040,RL,25.0,1156.0,8,2,PConc,2006,2006,StoneBr,1,4,361.919
527214060,RL,25.0,1491.0,10,2,PConc,2006,2006,StoneBr,1,4,535.0
527216010,RL,28.0,1479.0,9,3,PConc,2005,2006,StoneBr,1,4,401.179
527216050,RL,20.0,1271.0,10,3,PConc,2006,2006,StoneBr,1,3,438.78
527226010,RL,,1371.0,5,2,Slab,1948,2006,Gilbert,1,2,169.0
527250040,RL,30.0,3219.0,5,1,CBlock,1955,2006,Gilbert,1,3,145.0
527252090,RL,18.0,757.0,9,2,PConc,2005,2006,StoneBr,1,2,318.0
527254070,RL,21.0,1050.0,8,2,PConc,2005,2006,StoneBr,1,3,319.0
527256120,,27.0,1697.0,9,2,PConc,2005,2006,StoneBr,1,3,470.0
527301010,RL,28.0,1314.0,7,2,CBlock,1984,2006,NWAmes,1,3,202.5
527302080,RL,,1285.0,7,2,PConc,1988,2006,NWAmes,1,4,229.0
527325160,RL,,1548.0,7,2,CBlock,1977,2006,NWAmes,1,3,235.0
527327080,RL,,1747.0,6,2,PConc,1976,2006,NWAmes,1,3,190.0
527328010,RL,,972.0,6,1,CBlock,1980,2006,NWAmes,1,2,169.0
527354040,RL,24.0,966.0,7,2,CBlock,1988,2006,NWAmes,1,3,241.5
527355060,RL,25.0,978.0,7,2,CBlock,1978,2006,NWAmes,1,4,188.9
527355280,RL,24.0,951.0,6,2,CBlock,1980,2006,NWAmes,1,3,207.5
527356020,RL,24.0,1551.0,7,3,CBlock,1978,2006,NWAmes,1,5,250.0
527356060,RL,26.0,1066.0,6,2,CBlock,1975,2006,NWAmes,1,3,179.9
527358090,RL,,922.0,7,1,CBlock,1976,2006,NWAmes,1,2,172.0
527365010,FV,23.0,884.0,7,2,PConc,2005,2006,Somerst,1,3,294.323
527375160,RL,25.0,978.0,6,3,CBlock,1975,2006,NWAmes,1,3,184.5
527376090,RL,24.0,942.0,5,1,CBlock,1975,2006,NWAmes,1,3,153.5
527376110,RL,24.0,942.0,7,2,PConc,1976,2006,NWAmes,1,4,162.9
527377030,RL,24.0,942.0,6,1,CBlock,1974,2006,NWAmes,1,3,181.0
527378010,RL,24.0,929.0,6,2,CBlock,1974,2006,NWAmes,1,3,155.0
527402210,,,1474.0,5,1,CBlock,1969,2006,NAmes,1,3,138.8
527402380,RL,22.0,869.0,4,1,CBlock,1970,2006,NAmes,1,3,116.05
527403120,RL,,755.0,4,1,CBlock,1971,2006,NAmes,1,3,88.0
527404180,RL,18.0,669.0,4,1,CBlock,1971,2006,NAmes,1,3,97.5
527427210,RH,8.0,815.0,6,2,PConc,2002,2006,NAmes,1,2,190.0
527450010,RM,7.0,256.0,6,1,CBlock,1973,2006,BrDale,1,3,105.5
527450080,,7.0,201.0,5,1,CBlock,1973,2006,BrDale,1,3,125.5
527450210,RM,6.0,181.0,6,1,CBlock,1973,2006,BrDale,1,2,83.0
527450460,RM,6.0,176.0,6,1,CBlock,1972,2006,BrDale,1,3,116.0
527451200,RM,6.0,156.0,6,1,CBlock,1971,2006,BrDale,1,3,91.5
527451380,RM,6.0,156.0,6,1,CBlock,1972,2006,BrDale,1,3,118.0
527451450,RM,6.0,156.0,6,1,CBlock,1972,2006,BrDale,1,2,89.0
527451460,,6.0,156.0,6,1,CBlock,1972,2006,BrDale,1,3,108.0
527451520,RM,6.0,156.0,6,1,CBlock,1972,2006,BrDale,1,2,94.5
527452070,RL,16.0,376.0,6,2,CBlock,1975,2006,NPkVill,1,2,146.3
527452290,RL,20.0,698.0,5,1,CBlock,1967,2006,NAmes,1,3,145.0
527452310,RL,21.0,728.0,5,1,CBlock,1967,2006,NAmes,1,3,123.0
527453070,,7.0,212.0,7,2,CBlock,1976,2006,NPkVill,1,2,137.5
527455100,RL,7.0,202.0,6,2,CBlock,1976,2006,NPkVill,1,3,144.0
528102010,RL,39.0,1555.0,9,2,PConc,2004,2006,NridgHt,1,3,315.0
528102080,RL,22.0,1522.0,9,2,PConc,2006,2006,NridgHt,1,4,412.083
528106010,RL,34.0,1511.0,9,3,PConc,2006,2006,NridgHt,1,4,342.643
528106120,RL,34.0,1502.0,8,2,PConc,2004,2006,NridgHt,1,2,252.0
528110050,RL,33.0,1291.0,10,2,PConc,2006,2006,NridgHt,1,2,465.0
528112010,RL,33.0,1136.0,7,2,PConc,2006,2006,NridgHt,1,4,293.0
528114010,RL,37.0,1373.0,9,2,PConc,2005,2006,NridgHt,1,2,415.0
528116030,RL,30.0,1490.0,9,2,PConc,2004,2006,NridgHt,1,3,326.0
528118010,RL,31.0,1321.0,8,3,PConc,2005,2006,NridgHt,1,4,325.3
528118020,RL,33.0,1247.0,8,3,PConc,2004,2006,NridgHt,1,4,309.0
528118110,RL,37.0,1298.0,9,2,PConc,2005,2006,NridgHt,1,4,300.0
528120110,RL,24.0,951.0,8,2,PConc,2005,2006,NridgHt,1,3,275.5
528120140,RL,25.0,924.0,9,2,PConc,2005,2006,NridgHt,1,3,338.5
528138030,RL,26.0,1108.0,9,3,PConc,2005,2006,NridgHt,1,4,345.0
528142010,RL,31.0,1195.0,8,2,PConc,2005,2006,NridgHt,1,3,344.133
528142060,RL,25.0,991.0,8,2,PConc,2006,2006,NridgHt,1,4,298.236
528142070,RL,25.0,1082.0,8,2,PConc,2005,2006,NridgHt,1,4,329.9
528142110,RL,27.0,1150.0,9,2,PConc,2003,2006,NridgHt,1,3,360.0
528144030,RL,26.0,1028.0,8,2,PConc,2006,2006,NridgHt,1,3,281.0
528150080,RL,37.0,1278.0,9,2,PConc,2005,2006,NridgHt,1,2,372.397
528150090,RL,40.0,1378.0,9,2,PConc,2004,2006,NridgHt,1,2,378.0
528164040,RL,22.0,1101.0,9,2,PConc,2003,2006,NridgHt,1,2,374.0
528170040,RL,17.0,1898.0,9,2,PConc,2005,2006,NridgHt,1,4,437.154
528172020,RL,23.0,1015.0,8,2,PConc,2005,2006,NridgHt,1,3,275.0
528172150,RL,,1228.0,8,2,PConc,2004,2006,NridgHt,1,3,279.0
528174080,RL,13.0,655.0,7,2,PConc,2005,2006,NridgHt,1,2,185.85
528180080,RL,15.0,549.0,9,2,PConc,2005,2006,NridgHt,1,2,282.5
528181030,RL,15.0,646.0,7,2,PConc,2005,2006,NridgHt,1,2,202.5
528181040,RL,12.0,631.0,7,2,PConc,2005,2006,NridgHt,1,2,202.665
528186100,RL,19.0,719.0,9,2,PConc,2006,2006,NridgHt,1,1,332.2
528186110,RL,15.0,592.0,9,2,PConc,2006,2006,NridgHt,1,2,310.09
528188040,RL,,291.0,7,2,PConc,2003,2006,NridgHt,1,2,171.75
528218030,RL,20.0,951.0,6,2,PConc,2005,2006,Gilbert,1,3,169.99
528218060,RL,20.0,951.0,6,2,PConc,2005,2006,Gilbert,1,3,170.44
528218080,RL,20.0,951.0,7,2,PConc,2006,2006,Gilbert,1,3,169.985
528218130,RL,18.0,1589.0,7,2,PConc,2006,2006,Gilbert,1,3,179.665
528218140,,18.0,1306.0,7,2,PConc,2006,2006,Gilbert,1,4,219.21
528221010,RL,31.0,1083.0,6,2,PConc,2006,2006,Gilbert,1,3,174.19
528221100,RL,32.0,1447.0,6,2,PConc,2006,2006,Gilbert,1,3,172.785
528222010,RL,29.0,1081.0,8,2,PConc,2004,2006,Gilbert,1,4,258.0
528222020,RL,23.0,843.0,7,2,PConc,2006,2006,Gilbert,1,3,185.101
528228280,RL,13.0,287.0,7,2,PConc,2006,2006,Blmngtn,1,2,210.25
528228325,RL,,297.0,7,2,PConc,2003,2006,Blmngtn,1,2,234.0
528228340,RL,,297.0,8,2,PConc,2003,2006,Blmngtn,1,2,215.0
528228360,RL,,273.0,7,2,PConc,2002,2006,Blmngtn,1,2,246.99
528228415,RM,,285.0,7,2,PConc,2004,2006,Blmngtn,1,2,178.74
528228430,RM,,285.0,7,2,PConc,2004,2006,Blmngtn,1,2,225.0
528228545,RL,13.0,280.0,7,2,PConc,2005,2006,Blmngtn,1,2,167.24
528228550,RL,13.0,280.0,7,2,PConc,2005,2006,Blmngtn,1,2,156.82
528228565,RL,13.0,280.0,7,2,PConc,2005,2006,Blmngtn,1,2,213.49
528228575,RL,16.0,370.0,8,2,PConc,2006,2006,Blmngtn,1,1,264.561
528228580,RL,16.0,376.0,7,2,PConc,2006,2006,Blmngtn,1,2,246.578
528231050,RL,18.0,2037.0,5,2,PConc,2005,2006,Gilbert,1,4,192.14
528235050,RL,,730.0,6,2,PConc,2002,2006,Gilbert,1,3,183.2
528235130,RL,23.0,841.0,8,2,PConc,2004,2006,Gilbert,1,3,178.0
528235190,RL,18.0,852.0,7,2,PConc,2004,2006,Gilbert,1,3,201.49
528240080,RL,32.0,1040.0,8,2,PConc,2000,2006,Gilbert,1,3,230.5
528250060,RL,19.0,732.0,7,2,PConc,2003,2006,Gilbert,1,3,180.0
528275060,RL,,754.0,6,2,PConc,2000,2006,Gilbert,1,3,172.4
528275080,RL,,804.0,6,2,PConc,2000,2006,Gilbert,1,3,215.0
528280100,RL,,1042.0,7,2,PConc,1998,2006,Gilbert,1,4,199.9
528290140,RL,18.0,1008.0,6,2,PConc,2000,2006,Gilbert,1,3,173.0
528292080,RL,,1124.0,7,3,PConc,2006,2006,Gilbert,1,4,287.602
528294070,RL,20.0,812.0,7,2,PConc,1999,2006,Gilbert,1,4,230.0
528315030,RL,25.0,878.0,8,2,PConc,1997,2006,NoRidge,1,3,348.0
528315070,,26.0,897.0,8,2,PConc,1998,2006,NoRidge,1,3,286.0
528315080,RL,25.0,887.0,8,2,PConc,2000,2006,NoRidge,1,3,300.0
528320060,RL,36.0,3322.0,10,3,PConc,1995,2006,NoRidge,1,4,625.0
528327010,RL,,858.0,9,2,PConc,2000,2006,NoRidge,1,4,405.0
528344060,RL,24.0,1116.0,8,2,PConc,1998,2006,NoRidge,1,3,280.0
528348010,RL,28.0,1123.0,8,2,PConc,1998,2006,NoRidge,1,4,258.0
528358030,RL,25.0,931.0,8,2,PConc,1995,2006,NoRidge,1,4,350.0
528360050,RL,35.0,1602.0,9,3,PConc,1993,2006,NoRidge,1,4,584.5
528363070,RL,,951.0,8,2,PConc,1994,2006,NoRidge,1,4,321.0
528365090,RL,28.0,940.0,8,2,PConc,1994,2006,NoRidge,1,4,290.0
528366040,,,1169.0,8,2,PConc,1993,2006,NoRidge,1,3,315.0
528429060,RL,23.0,1156.0,8,2,PConc,2005,2006,Somerst,1,3,252.0
528429100,RL,15.0,1414.0,8,2,PConc,2006,2006,Somerst,1,2,336.82
528429120,RL,15.0,1941.0,8,1,PConc,2005,2006,Somerst,1,1,423.0
528429130,RL,26.0,946.0,8,2,PConc,2006,2006,Somerst,1,3,290.0
528439030,RL,22.0,807.0,7,2,PConc,2005,2006,Somerst,1,3,232.0
528445010,RL,26.0,1016.0,8,2,PConc,2006,2006,Somerst,1,3,199.0
528456200,FV,22.0,803.0,8,2,PConc,2006,2006,Somerst,1,2,198.6
528477010,FV,30.0,1223.0,9,3,PConc,2006,2006,Somerst,1,3,405.749
528477030,FV,25.0,1042.0,8,2,PConc,2006,2006,Somerst,1,3,232.6
528480070,FV,26.0,997.0,8,2,PConc,2006,2006,Somerst,1,3,266.0
528480100,FV,20.0,755.0,7,2,PConc,2005,2006,Somerst,1,3,186.5
528480110,FV,20.0,755.0,6,2,PConc,2005,2006,Somerst,1,3,200.825
528480150,FV,20.0,755.0,7,2,PConc,2006,2006,Somerst,1,3,197.0
528488110,FV,18.0,669.0,6,2,PConc,2006,2006,Somerst,1,2,185.0
528488120,FV,19.0,697.0,7,2,PConc,2005,2006,Somerst,1,3,176.0
528488130,FV,18.0,669.0,7,2,PConc,2006,2006,Somerst,1,2,187.75
531363080,,23.0,718.0,6,1,PConc,2005,2006,SawyerW,1,3,139.5
531367010,RL,28.0,1024.0,7,2,PConc,2005,2006,SawyerW,1,3,186.8
531375060,RL,19.0,1214.0,6,1,PConc,2005,2006,SawyerW,1,3,132.0
531375070,RL,19.0,1214.0,6,1,PConc,2005,2006,SawyerW,1,3,142.5
531375100,RL,19.0,1214.0,6,1,PConc,2004,2006,SawyerW,1,3,158.0
531376030,,20.0,725.0,7,2,PConc,2005,2006,SawyerW,1,3,184.0
531376050,RL,23.0,709.0,7,2,PConc,2005,2006,SawyerW,1,3,184.9
531379030,RL,21.0,771.0,6,2,PConc,1997,2006,SawyerW,1,3,187.0
531450040,,20.0,665.0,6,2,PConc,1992,2006,SawyerW,1,3,175.9
531451290,RL,21.0,871.0,6,2,PConc,1992,2006,SawyerW,1,3,248.5
531452080,RL,15.0,667.0,6,2,PConc,1990,2006,SawyerW,1,2,172.0
531452100,RL,15.0,667.0,6,2,PConc,1991,2006,SawyerW,1,2,151.0
531452210,,,838.0,6,2,PConc,1994,2006,SawyerW,1,3,150.0
531478010,RH,,827.0,4,1,CBlock,1966,2006,SawyerW,1,2,107.0
531479030,RH,18.0,725.0,5,1,CBlock,1965,2006,SawyerW,1,3,119.9
532351060,RL,21.0,845.0,5,1,CBlock,1962,2006,Sawyer,1,3,129.5
532351090,,21.0,845.0,5,2,CBlock,1963,2006,Sawyer,2,6,125.0
532351150,RM,21.0,829.0,6,2,CBlock,1977,2006,Sawyer,2,4,119.5
532353030,RL,,858.0,5,1,CBlock,1962,2006,Sawyer,1,2,144.0
532353180,RL,27.0,787.0,6,1,CBlock,1977,2006,Sawyer,1,3,151.0
532376080,RL,,865.0,5,1,CBlock,1965,2006,Sawyer,1,3,126.0
532376180,RL,20.0,785.0,5,1,CBlock,1968,2006,Sawyer,1,3,116.0
532376250,RL,,802.0,5,1,PConc,1963,2006,Sawyer,1,2,133.5
532378050,RL,,1213.0,5,1,CBlock,1965,2006,Sawyer,1,3,120.875
532378070,RL,,1257.0,5,1,CBlock,1965,2006,Sawyer,1,3,137.0
532378130,RL,,745.0,5,1,CBlock,1964,2006,Sawyer,1,3,124.0
532378160,RL,20.0,650.0,5,1,CBlock,1961,2006,Sawyer,1,3,135.0
532378220,,,817.0,5,1,CBlock,1967,2006,Sawyer,1,3,129.2
532476050,RL,30.0,1331.0,7,2,CBlock,1974,2006,Veenker,1,3,260.0
533110130,RL,37.0,1492.0,8,2,CBlock,1991,2006,NoRidge,1,4,260.0
533125120,RL,32.0,1024.0,8,2,PConc,1992,2006,NoRidge,1,3,334.0
533127080,RL,,1351.0,8,2,PConc,1993,2006,NoRidge,1,5,310.0
533128030,RL,,1240.0,7,2,PConc,1992,2006,NoRidge,1,4,268.0
533128090,RL,27.0,1158.0,8,2,PConc,1994,2006,NoRidge,1,2,262.0
533206040,FV,10.0,337.0,7,1,PConc,2004,2006,Somerst,1,1,176.4
533208050,FV,11.0,308.0,8,1,PConc,2005,2006,Somerst,1,1,197.0
533212100,FV,9.0,295.0,7,2,PConc,2005,2006,Somerst,1,2,151.0
533212110,FV,7.0,236.0,7,2,PConc,2005,2006,Somerst,1,2,147.4
533212120,FV,7.0,236.0,7,2,PConc,2005,2006,Somerst,1,2,149.9
533212130,FV,9.0,295.0,7,2,PConc,2005,2006,Somerst,1,2,144.152
533221080,FV,,279.0,6,2,PConc,2000,2006,Somerst,1,2,166.0
533223010,FV,11.0,347.0,7,2,PConc,1999,2006,Somerst,1,3,183.9
533223080,FV,,246.0,7,2,PConc,2000,2006,Somerst,1,3,165.0
533223110,FV,,413.0,7,2,PConc,2003,2006,Somerst,1,2,139.0
533241010,FV,35.0,772.0,7,2,PConc,1997,2006,Somerst,1,3,200.0
533242030,FV,18.0,667.0,8,2,PConc,2001,2006,Somerst,1,3,221.0
533250130,RL,9.0,887.0,8,1,PConc,1995,2006,Veenker,1,2,270.0
533252020,,,1045.0,6,1,CBlock,1977,2006,Veenker,1,3,165.0
533253030,RL,,349.0,8,1,CBlock,1980,2006,Greens,1,1,214.0
533253050,RL,11.0,338.0,8,1,CBlock,1980,2006,Greens,1,1,188.0
533253090,RL,12.0,360.0,8,1,CBlock,1980,2006,Greens,1,1,190.0
533253160,RL,12.0,360.0,8,1,CBlock,1978,2006,Greens,1,1,170.0
533350050,RL,21.0,4670.0,9,0,CBlock,1981,2006,Veenker,1,0,385.0
534125210,RL,24.0,1218.0,5,2,CBlock,1972,2006,NWAmes,1,2,146.5
